Date,Year,Month,CSENT,IPM,HOUSE,UNEMP,LRIR,SP500,SP500_Price,SP500_Rise
1979-01-31,1979,1,-13.85902031063322,7.862464026186866,-5.157232704402515,5.9,-0.3003987240829318,11.966386896555491,99.93000030517578,1.0
1979-02-28,1979,2,-12.336892052194537,7.786828316318983,-8.596713021491787,5.9,-0.6712698412698508,10.615806257558514,96.27999877929688,1.0
1979-03-31,1979,3,-13.197969543147202,6.418676255708777,-2.5798525798525818,5.8,-1.1423659305993716,13.877365071706137,101.58999633789062,1.0
1979-04-30,1979,4,-19.11764705882353,2.9979841596809775,-13.425925925925931,5.8,-1.1351330203442842,5.091397513115292,101.76000213623048,1.0
1979-05-31,1979,5,-17.852834740651403,3.917937028066687,-15.169194865810965,5.6,-1.637674418604652,1.8922295430970237,99.08000183105467,1.0
1979-06-30,1979,6,-17.75,3.2684772416254004,-16.06714628297362,5.7,-2.2669230769230726,7.725327098414958,102.91000366210938,1.0
1979-07-31,1979,7,-26.699029126213603,3.406112015885321,-9.378960709759188,5.7,-2.4403816793893203,3.1088570162202123,103.80999755859376,1.0
1979-08-31,1979,8,-17.729591836734706,1.4798215986836283,-3.57142857142857,6.0,-2.5961153262518835,5.837930802448477,109.31999969482422,1.0
1979-09-30,1979,9,-17.03980099502488,1.0892884837414574,-10.467980295566504,5.9,-2.439699248120313,6.612052583149719,109.31999969482422,1.0
1979-10-31,1979,10,-21.689785624211844,0.9088672848418744,-23.165137614678898,6.0,-1.3515350223547173,9.307566319831583,101.81999969482422,1.0
1979-11-30,1979,11,-15.600000000000003,-0.4184791936382659,-25.187969924812027,5.9,-2.212592592592598,12.101380235662074,106.16000366210938,1.0
1979-12-31,1979,12,-7.715582450832059,-0.795399309391398,-30.55900621118013,6.0,-2.9247864506627366,12.308814645643151,107.94000244140624,1.0
1980-01-31,1980,1,-7.073509015256585,0.42872250019603264,-21.485411140583555,6.3,-2.7386131386861248,14.239971293382014,114.16000366210938,1.0
1980-02-29,1980,2,-9.472259810554807,-0.022816869272002105,-25.172890733056708,6.3,-1.441849710982643,18.051521710810125,113.66000366210938,1.0
1980-03-31,1980,3,-17.397660818713454,-1.3211125689678305,-40.22698612862548,6.3,-1.9522746781115714,0.49217444435867286,102.08999633789062,1.0
1980-04-30,1980,4,-20.15151515151514,-1.7036959400059448,-50.534759358288774,6.9,-3.8292351274787624,4.45164965035314,106.29000091552734,1.0
1980-05-31,1980,5,-24.08223201174742,-6.08888232688617,-35.48830811554333,7.5,-4.1757703081232425,12.272906548234985,111.23999786376952,1.0
1980-06-30,1980,6,-10.790273556231,-7.732336681723185,-21.142857142857142,7.6,-4.175927977839322,11.009614030197291,114.23999786376952,1.0
1980-07-31,1980,7,3.14569536423841,-8.832769046776834,-11.04895104895105,7.8,-2.39068493150684,17.204509228767485,121.66999816894533,1.0
1980-08-31,1980,8,4.341085271317824,-6.945371921103427,-9.60219478737997,7.7,-1.3400949796472155,11.946576651163365,122.37999725341795,1.0
1980-09-30,1980,9,10.494752623688154,-5.431862008715016,-18.01925722145805,7.5,-0.9088172043010765,14.763995092119075,125.45999908447266,1.0
1980-10-31,1980,10,20.772946859903385,-4.144532955735414,-16.268656716417908,7.5,-0.17297872340425258,25.19151601135072,127.47000122070312,1.0
1980-11-30,1980,11,21.169036334913116,-2.043738775927073,-5.862646566164154,7.5,0.08842105263158473,32.366239096707304,140.52000427246094,1.0
1980-12-31,1980,12,5.737704918032782,-1.9881091010132468,-4.830053667262968,7.2,0.07629388816644855,25.773569979796317,135.75999450683594,1.0
1981-01-31,1981,1,6.567164179104479,-2.8863238304247862,-13.682432432432435,7.5,0.8851282051282023,13.48107822000404,129.5500030517578,1.0
1981-02-28,1981,2,0.0,-3.230169094682045,-5.7301293900184795,7.4,2.0375949367088673,15.49357737371091,131.27000427246094,1.0
1981-03-31,1981,3,17.699115044247794,-2.099718517539928,8.438818565400851,7.4,2.5182646691635426,33.21579476785983,136.0,1.0
1981-04-30,1981,4,37.38140417457305,0.5313917153376702,27.027027027027017,7.2,3.9740296662546406,24.950603457180186,132.80999755859375,1.0
1981-05-31,1981,5,47.58220502901354,4.221973668252321,-0.4264392324093813,7.5,3.7080783353733207,19.192735422619723,132.58999633789062,1.0
1981-06-30,1981,6,24.531516183986348,5.45559579316548,-24.818840579710145,7.5,4.1630303030303075,14.854699901460355,131.2100067138672,1.0
1981-07-31,1981,7,18.9406099518459,6.889368247472194,-32.23270440251572,7.2,3.8951815980629423,7.6025315519080205,130.9199981689453,1.0
1981-08-31,1981,8,14.710252600297192,6.080094277113268,-42.64036418816388,7.4,4.592692307692314,0.3350250623558759,122.79000091552734,1.0
1981-09-30,1981,9,-0.8141112618724633,3.8196267346833013,-43.288590604026844,7.6,4.874564958283679,-7.396778931146509,116.18000030517578,0.0
1981-10-31,1981,10,-6.266666666666676,0.8467454810018538,-36.54188948306596,7.9,4.358453364817008,-4.377501982912357,121.88999938964844,0.0
1981-11-30,1981,11,-18.513689700130374,-2.2614566204788744,-32.02846975088968,8.3,3.5505607476635372,-10.083977631302188,126.3499984741211,0.0
1981-12-31,1981,12,-0.31007751937984773,-4.335396468144037,-14.097744360902254,8.5,5.0679629629629765,-9.730400699458619,122.5500030517578,0.0
1982-01-31,1982,1,-0.5602240896358635,-6.335992977149663,-27.98434442270059,8.6,5.883119266055051,-7.0629110847826855,120.4000015258789,0.0
1982-02-28,1982,2,-0.5979073243647326,-3.163078132506436,-28.431372549019606,8.9,6.4163636363636325,-13.834084765028953,113.11000061035156,0.0
1982-03-31,1982,3,-6.766917293233088,-4.204619901751439,-27.237354085603116,9.0,7.295124153498851,-17.67647126141716,111.95999908447266,0.0
1982-04-30,1982,4,-9.530386740331497,-5.419381371891152,-27.872340425531917,9.3,7.248226711560041,-12.325875625413907,116.44000244140624,0.0
1982-05-31,1982,5,-11.533420707732633,-6.040643048013106,-17.77301927194861,9.4,6.798071348940905,-15.619578894696984,111.87999725341795,0.0
1982-06-30,1982,6,-10.123119015047866,-5.675039569381202,-10.843373493975905,9.6,7.2576795580110565,-16.46216370571436,109.61000061035156,0.0
1982-07-31,1982,7,-11.740890688259098,-5.9948229966120365,-12.993039443155451,9.8,7.122622950819665,-18.201957045785576,107.08999633789062,0.0
1982-08-31,1982,8,-15.284974093264248,-6.878836344773931,7.671957671957674,9.8,6.844707158351405,-2.671226284584294,119.51000213623048,0.0
1982-09-30,1982,9,-5.198358413132686,-6.668692283485078,42.307692307692314,10.1,6.789076262083764,3.649507533682339,120.41999816894533,1.0
