Date,SP500,SPINFO,NASCOMP,NAS100,DJIA,RUS2000,SPINFO/SP500,NSA100/NASCOMP,NSA100/SP500,NSA100/DJIA,NSA100/RUS2000,NAS100/NASCOMP,NAS100/SP500,NAS100/DJIA,NAS100/RUS2000
2007-09-06,1478.550048828125,400.8800048828125,2614.320068359375,1998.6700439453125,13363.349609375,792.9199829101562,0.2711304938243677,0.764508549712348,1.3517770639752278,0.14956355272956073,2.5206453198591876,0.764508549712348,1.3517770639752278,0.14956355272956073,2.5206453198591876
2007-09-07,1453.550048828125,392.7699890136719,2565.699951171875,1958.3499755859375,13113.3798828125,775.7899780273438,0.27021428627815686,0.7632809809625118,1.3472876129478928,0.14933983405397383,2.5243300777944735,0.7632809809625118,1.3472876129478928,0.14933983405397383,2.5243300777944735
2007-09-10,1451.699951171875,393.1000061035156,2559.110107421875,1960.199951171875,13127.849609375,769.8099975585938,0.2707859883760334,0.7659693678231921,1.3502789950426854,0.14931614921700778,2.5463425486659457,0.7659693678231921,1.3502789950426854,0.14931614921700778,2.5463425486659457
2007-09-11,1471.489990234375,398.7200012207031,2597.469970703125,1988.97998046875,13308.3896484375,782.27001953125,0.2709634478432273,0.765737430231134,1.3516775470228992,0.14945309184738745,2.542574725873531,0.765737430231134,1.3516775470228992,0.14945309184738745,2.542574725873531
2007-09-12,1471.56005859375,396.2900085449219,2592.070068359375,1988.9599609375,13291.650390625,777.9000244140625,0.2692992421414481,0.7673249211956652,1.351599582580535,0.14963980412397646,2.556832367289928,0.7673249211956652,1.351599582580535,0.14963980412397646,2.556832367289928
2007-09-13,1483.949951171875,396.5,2601.06005859375,1998.6300048828125,13424.8798828125,780.3499755859375,0.2671922996371165,0.768390563793195,1.3468311402985624,0.14887507540693923,2.5611969852143726,0.768390563793195,1.3468311402985624,0.14887507540693923,2.5611969852143726
2007-09-14,1484.25,395.32000732421875,2602.179931640625,2000.8199462890625,13442.51953125,783.489990234375,0.26634327594692186,0.7689014591037844,1.3480343246010191,0.14884262891623332,2.5537275156387547,0.7689014591037844,1.3480343246010191,0.14884262891623332,2.5537275156387547
2007-09-17,1476.6500244140625,393.29998779296875,2581.659912109375,1983.0799560546875,13403.419921875,775.8099975585938,0.2663461086177349,0.7681414375119568,1.3429586721752687,0.1479532811486574,2.5561412746616656,0.7681414375119568,1.3429586721752687,0.1479532811486574,2.5561412746616656
2007-09-18,1519.780029296875,401.2699890136719,2651.659912109375,2035.3699951171875,13739.3896484375,806.6300048828125,0.2640316238392204,0.767583348762876,1.3392530207538322,0.14814122367864122,2.523300624569361,0.767583348762876,1.3392530207538322,0.14814122367864122,2.523300624569361
2007-09-19,1529.030029296875,402.6099853515625,2666.47998046875,2041.3599853515625,13815.5595703125,817.4000244140625,0.26331071178288296,0.7655635895652607,1.3350686031263117,0.14775803867822548,2.497381850232843,0.7655635895652607,1.3350686031263117,0.14775803867822548,2.497381850232843
2007-09-20,1518.75,402.9100036621094,2654.2900390625,2032.6099853515625,13766.7001953125,809.760009765625,0.2652905373906893,0.7657829232819952,1.338344023276749,0.14764685483916162,2.510138758198094,0.7657829232819952,1.338344023276749,0.14764685483916162,2.510138758198094
2007-09-21,1525.75,405.9599914550781,2671.219970703125,2049.47998046875,13820.1904296875,813.1099853515625,0.26607241779785556,0.7672449303863511,1.3432606786621333,0.1482960738418054,2.5205445971526483,0.7672449303863511,1.3432606786621333,0.1482960738418054,2.5205445971526483
2007-09-24,1517.72998046875,407.1199951171875,2667.949951171875,2057.25,13759.0595703125,805.7999877929688,0.268242704800131,0.7710976733639137,1.3554782645623298,0.14951966662306376,2.5530529053924007,0.7710976733639137,1.3554782645623298,0.14951966662306376,2.5530529053924007
2007-09-25,1517.2099609375,411.29998779296875,2683.449951171875,2076.830078125,13778.650390625,803.0,0.2710896964707654,0.7739403066630844,1.3688481697297221,0.15072812062479474,2.5863388270547945,0.7739403066630844,1.3688481697297221,0.15072812062479474,2.5863388270547945
2007-09-26,1525.4200439453125,412.1600036621094,2699.030029296875,2088.3798828125,13878.150390625,809.1199951171875,0.2701944328698526,0.7737519998458647,1.369052341420112,0.1504796982329322,2.5810508891329933,0.7737519998458647,1.369052341420112,0.1504796982329322,2.5810508891329933
2007-09-27,1531.3800048828125,412.70001220703125,2709.590087890625,2096.389892578125,13912.9404296875,814.010009765625,0.26949549484199564,0.7736926341541693,1.368954724427494,0.15067913955161039,2.5753858889053847,0.7736926341541693,1.368954724427494,0.15067913955161039,2.5753858889053847
2007-09-28,1526.75,411.9700012207031,2701.5,2091.110107421875,13895.6298828125,805.4500122070312,0.26983461681395327,0.7740551943075606,1.3696480153410022,0.1504868886878146,2.5962009755167528,0.7740551943075606,1.3696480153410022,0.1504868886878146,2.5962009755167528
2007-10-01,1547.0400390625,417.57000732421875,2740.989990234375,2116.969970703125,14087.5498046875,824.739990234375,0.26991544936177897,0.7723377240506115,1.3684002464383536,0.1502724036509687,2.5668331786621907,0.7723377240506115,1.3684002464383536,0.1502724036509687,2.5668331786621907
2007-10-02,1546.6300048828125,418.0400085449219,2747.110107421875,2115.889892578125,14047.3095703125,831.969970703125,0.2702908951883399,0.7702239116159266,1.3680646863814367,0.15062598869820837,2.5432286826289143,0.7702239116159266,1.3680646863814367,0.15062598869820837,2.5432286826289143
2007-10-03,1539.5899658203125,414.04998779296875,2729.429931640625,2103.010009765625,13968.0498046875,826.1500244140625,0.26893523404613634,0.7704942286250716,1.3659546089890988,0.15055859902932775,2.5455546179486723,0.7704942286250716,1.3659546089890988,0.15055859902932775,2.5455546179486723
2007-10-04,1542.8399658203125,413.57000732421875,2733.570068359375,2105.56005859375,13974.3095703125,829.1500244140625,0.26805761873320916,0.7702601381853211,1.3647300466929795,0.15067363779222936,2.5394198837317665,0.7702601381853211,1.3647300466929795,0.15067363779222936,2.5394198837317665
2007-10-05,1557.5899658203125,418.82000732421875,2780.320068359375,2149.669921875,14066.009765625,844.8800048828125,0.2688897697820268,0.7731735444198293,1.3801256871495482,0.15282727352631573,2.5443493862458797,0.7731735444198293,1.3801256871495482,0.15282727352631573,2.5443493862458797
